has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,4,1,1,1,352,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,http://qcutg.blogspot.be/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://nickmcgough.com/pageslife/asdf/aXp6eUBrYXlha2xhc3ZlZ2FzLmNvbQ==,1
1,1,0,0,1,1,1,0,1,0,0,4,0,0,0,0,0,0,2,0,8,29,1,0,0,79,0,1,0,3,0,0,1,0,0,1,8,0,0,0,0,3,0,http://dfsdcsfdgf.blogspot.com/,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,3,1,1,1,349,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,http://nruttq.blogspot.sn/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,25,0,0,0,262,0,4,1,13,0,0,0,0,0,0,28,0,0,0,0,1,0,http://group.room-private-free.my.id/,1
1,1,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,6,0,6,24,0,1,0,716,0,1,2,18,0,0,1,0,0,1,8,0,0,0,0,0,0,https://www.starterservice.duckdns.org/,1
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,3,2,8,0,1,0,409,0,4,1,6,0,0,1,0,0,1,3,0,0,0,0,0,0,https://contact-copyrightnotification.com/form/form/9182845729/,1
1,1,0,0,1,1,0,1,1,0,0,3,0,0,0,0,0,0,29,41,32,23,0,1,0,1238,0,55,33,81,0,1,1,0,0,0,8,1,0,0,0,3,0,https://imtoken.horse/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://nickmcgough.com/pageslife/asdf/aG1vb3JlQG1vb3JldHJvc3Blci5jb20=,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://post-helpeo.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,http://imtoken.cc/,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,6,1,1,1,357,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,http://wtew12.blogspot.sn/,1
1,1,1,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,9,2,6,6,1,0,0,533,0,7,2,58,0,0,1,0,0,1,16,1,0,0,0,1,0,http://orange241.godaddysites.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://ourtime.address-match.workers.dev/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,141,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,http://ebay-app.net/,1
1,1,1,0,0,1,0,1,1,0,0,6,1,0,0,0,0,0,7,4,5,12,0,0,0,867,1,0,2,41,0,1,1,0,0,1,5,0,0,0,0,3,0,http://mm.marcukesh.top/,1
1,1,1,0,1,1,1,0,1,0,0,28,28,0,0,29,3,12,63,19,9,34,1,1,1,5756,22,43,3,207,0,0,1,1,1,1,8,0,0,0,0,108,1,http://www.discardless.eu/twitter.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://hello-world-fancy-wind-5534.joannnlemons.workers.dev/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,http://webmail-102084.weeblysite.com/,1
1,1,0,0,1,1,1,1,0,0,0,3,0,0,0,0,0,0,4,0,3,8,0,0,0,300,0,1,4,20,0,0,1,0,0,0,5,0,0,0,0,5,0,http://workers-playground-dawn-heart-c71d.omociga.workers.dev/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,http://attcom-107700.weeblysite.com/,1
1,1,1,0,0,1,1,1,0,0,0,2,2,0,0,0,0,0,2,3,9,17,0,0,0,291,0,4,2,12,0,1,1,0,0,0,2,0,0,0,0,6,0,http://office-updatesecurity.drrashed.com/.well-known/pki-validation/servr/home/servr/account,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,4,1,1,1,351,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,http://hhrwd.blogspot.sn/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://nickmcgough.com/pageslife/asdf/Z3VzQGl0c3RlYW0uY29t,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,25,0,0,0,256,0,4,1,13,0,0,0,0,0,0,28,0,0,0,0,1,0,http://kedailelong.ceo10-sumber.my.id/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://nickmcgough.com/pageslife/asdf/Z3JlZ2diQHJlc291cmNlY29uc3VsdGluZy5jb20=,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.cggeduan.com/,1
1,1,0,0,1,1,1,0,1,0,0,4,0,0,0,0,0,0,2,0,8,29,1,0,0,79,0,1,0,3,0,0,1,0,0,1,8,0,0,0,0,3,0,http://5fgrregefef3f.blogspot.com/,1
1,1,1,0,0,1,1,1,1,0,0,5,1,0,0,0,0,0,1,1,3,21,0,0,0,281,0,0,2,8,0,0,1,0,0,0,2,0,0,0,0,3,0,http://bafybeidn34fzvjjb7vv6f36trv7lbwusun4dwlinokyrsv4s2etw4j5csi.ipfs.dweb.link/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://com-ei.top/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cloudflare-ipfs.com/ipfs/bafkreigeflk564ib4m6m6jtmfadqlnwk62szyy2c7up6katbqpawdxjlfm,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,3,1,1,1,323,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,https://dxnfr.blogspot.hr/,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,4,1,1,1,324,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,https://jntex.blogspot.li/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,5,0,4,8,0,0,0,255,0,1,0,13,0,0,0,0,0,0,7,0,0,0,0,8,0,http://ws3.pages.dev/,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,3,1,1,1,349,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,http://hhtrq.blogspot.is/,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,4,1,1,1,352,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,http://cfbhx.blogspot.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,1,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://852229979043039984840232474925377867.hanefra7bikiemta.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://nickmcgough.com/pageslife/asdf/Z2xvcmlhQHNhY2hyaXN0aWFuZGVudGFsLm9yZw==,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://nickmcgough.com/pageslife/asdf/Z2xlbm5AYWxsd29ya25vdy5jb20=,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21,1,0,0,388,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://vppsoppdat2024.wpenginepowered.com/enkelt-no/viktigheten/id/done.html,1
1,1,1,0,0,1,0,1,1,0,0,6,1,0,0,0,0,0,7,4,5,12,0,0,0,867,1,0,2,41,0,1,1,0,0,1,5,0,0,0,0,3,0,http://da.marcukesh.top/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,https://www.makingakillingthefilm.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://vape200.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,10,0,3,24,0,0,0,358,0,7,1,16,0,0,0,0,0,0,2,0,0,0,0,1,0,http://jointhesinglegirlgroupontelegram.pages.dev/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://nickmcgough.com/pageslife/asdf/Z2FyeXNAZHluYW1hdGljLmNvbQ==,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://04325f.com/,1
0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,10,1,3,0,0,0,0,4,0,0,0,42,0,0,0,0,0,0,24,1,0,0,0,1,0,http://d3715.top/,1
1,1,1,0,0,1,1,0,0,0,0,6,1,0,99,0,0,0,1,0,1,28,0,0,0,969,0,11,0,31,0,1,1,0,0,1,1,0,0,0,0,1,0,http://photov6h.beget.tech/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://worker-curly-wave-154f.joanmaryan.workers.dev/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,18,1,0,0,174,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,http://blockchainwalletrestore.vercel.app/,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,4,1,1,1,326,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,https://hnrtw.blogspot.am/,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,3,1,1,1,323,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,https://hmrtu.blogspot.hr/,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,4,1,1,1,325,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,https://hnteq.blogspot.li/,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,4,1,1,1,324,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,https://bqycx.blogspot.li/,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,4,1,1,1,325,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,https://htrnw.blogspot.md/,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,4,1,1,1,326,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,https://jrtbs.blogspot.ug/,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,5,1,1,1,328,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,https://hnrtb.blogspot.li/,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,3,1,1,1,324,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,https://hrtnx.blogspot.lu/,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,4,1,1,1,326,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,https://jrtbs.blogspot.com/?m=1,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,4,1,1,1,326,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,https://hnrtw.blogspot.com/?m=1,1
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,6,1,3,27,1,0,1,270,0,6,0,19,0,0,1,0,0,0,11,0,0,0,0,0,0,http://logininstagramollow.blogspot.com/?m=1,1
1,1,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,18,0,3,43,1,0,0,329,0,2,5,14,0,0,1,0,0,0,13,0,0,0,0,0,0,http://ambil-dana-emas.flare.biz.id/,1
1,1,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,18,0,3,43,1,0,0,314,0,4,7,16,0,0,1,0,0,0,13,0,0,0,0,0,0,http://pemulihan-akun-danaa.webnet.my.id/,1
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,6,1,3,13,1,0,1,246,0,6,0,19,0,0,1,0,0,0,11,0,0,0,0,0,0,http://lashedbydanim.blogspot.com/,1
1,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,10,1,3,12,0,0,0,16,0,0,0,42,0,0,0,0,0,0,24,1,0,0,0,1,0,https://jfss.cc/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,25,0,0,0,262,0,4,1,13,0,0,0,0,0,0,28,0,0,0,0,1,0,https://cikgu-viral.mild-private-vip.my.id/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,1,0,565,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,http://uphuold-lofgin.mystrikingly.com/,1
1,1,1,0,1,1,0,0,1,0,0,12,2,0,0,6,0,0,12,2,11,5,1,0,0,702,1,3,5,24,0,0,1,0,1,1,6,0,0,0,0,2,0,http://olw.pages.dev/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,http://www.a8883655.com/,1
1,1,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,0,1,2,4,7,0,0,0,351,0,0,3,16,0,0,0,0,1,0,4,0,0,0,0,4,0,http://bafybeiffcqqrojyyi3ekttcwbgaxqeoqidk44i2lngacjvxcnrgfuihlka.ipfs.cf-ipfs.com/,1
1,1,1,0,0,1,0,0,0,0,1,2,4,0,0,3,0,0,2,4,0,13,1,1,1,1122,0,3,12,33,0,0,0,0,0,1,2,1,0,0,0,9,0,https://amol-gawade01.github.io/Netflix-Clone,1
1,1,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,2,9,22,7,17,1,1,0,702,0,5,2,170,0,1,1,1,0,1,9,0,0,0,0,10,2,http://facebooksecuritys.blogspot.pe/,1
1,1,1,0,1,1,1,0,1,0,0,16,1,0,0,0,0,0,6,17,11,19,1,0,1,1580,1,5,7,64,0,0,1,0,0,1,3,0,0,0,0,5,0,https://www.areariservataclienti.137-184-35-2.cprapid.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.0432zzz.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,25,0,0,0,262,0,4,1,13,0,0,0,0,0,0,28,0,0,0,0,1,0,https://mawar-vip.mild-private-vip.my.id/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://worker-polished-rain-c14f.piperfetto11.workers.dev/,1
1,1,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0,2,4,7,0,0,0,350,0,0,3,16,0,0,0,0,1,0,4,0,0,0,0,4,0,http://bafybeicqo3pjtl75xbeo23qze2znnlniihu3vlv65lpha2xy3worhvoaba.ipfs.dweb.link/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,17,0,0,0,32,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,http://spin.pubgmax2.com/,1
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,6,1,3,16,1,0,1,254,0,6,0,19,0,0,1,0,0,0,11,0,0,0,0,0,0,http://websiteinstagrambouns.blogspot.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,7,11,4,7,1,1,0,2078,0,11,25,98,0,1,0,0,0,0,3,1,0,0,0,1,0,http://discord.uinstall.ru/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,25,0,0,0,262,0,4,1,13,0,0,0,0,0,0,28,0,0,0,0,1,0,https://mariah-vip.mild-private-vip.my.id/,1
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,0,0,0,62,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,http://home-103833.weeblysite.com/,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,4,1,1,1,351,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,http://rnuyv.blogspot.li/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://lx8phky14sxt-1323816442.cos.ap-mumbai.myqcloud.com/lx8phky14sxt.html?e=test@test.test,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,http://billowing-base-270f.fhzpzvz6.workers.dev/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://3as6pa5.xyz/,1
1,1,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,0,1,2,4,7,0,0,0,351,0,0,3,16,0,0,0,0,1,0,4,0,0,0,0,4,0,http://bafybeihey2utyy6miaxugtfuchclaxtgpmihecjltdgtnwggxvfukaalke.ipfs.dweb.link/,1
1,1,0,0,0,1,0,0,0,0,0,284,0,0,13,0,0,0,14,0,29,36,1,1,0,15891,0,1670,877,2629,0,0,1,1,0,1,18,0,0,0,0,362,0,https://steamcommunitymayaditotradeoffer.com/tradeoffer/new/partner=1465003171/token=UZLjHbmg/,1
1,1,1,0,0,1,1,1,1,0,0,4,1,0,0,0,0,26,3,0,10,28,0,0,0,1772,0,4,2,8,0,0,1,0,0,0,3,0,0,0,0,1,10,https://skywalker.infura-ipfs.io/ipfs/QmYnhHyb3Li3ePboiQctkV5Ybtc8WAX6brZMTG3ErV2LtF/DHL-AWB0349930434.htm,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,1,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://folioinvesting.com-gjwsypdlutl8yrsorwqh.gjwsypdlutl8yrsorwqh.manxttrider.com/,1
1,1,1,0,1,1,0,0,0,0,0,10,12,0,0,154,0,0,2,67,0,132,1,1,1,20353,6,195,35,337,0,0,1,1,1,1,2,1,0,0,0,97,0,https://fldelity-login.digital/login/index.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://www.188bet26.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21,1,0,0,388,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://tim4telcom2log.wpenginepowered.com/wp-admin/Telstra-captcha/te/sas/cc.php/,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,4,1,1,1,326,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,https://jrtbs.blogspot.md/,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,4,1,1,1,326,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,https://cwvxg.blogspot.ug/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://ins.bearsu.cn/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,17,0,0,0,63,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,http://meta-conduct-guidelines-norms.web.app/,1
1,1,1,0,1,1,0,1,1,0,0,78,23,0,7,180,0,0,3,112,6,34,1,1,1,107914,11,210,48,428,0,1,1,1,0,1,5,1,0,0,0,165,0,http://www.uspostps.vip/indexInfore.html,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://a.313vip36.xyz/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,1,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://ebethjohnson.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,7196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://chattyrooms.com/Drvs/.filepage/vivi/3mail@b.c,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"https://sheets-term-2b6f.amariruth.workers.dev/05b0af8a-e9ed-4f24-acb9-cd0a6b4e7d99,104.21.85.145",1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://nbx3656r.xyz/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://04323a.com/,1
1,1,1,0,1,1,0,0,0,0,0,4,12,0,0,281,0,0,28,5,84,57,1,0,0,6604,0,292,1,76,0,1,1,0,0,1,10,0,0,0,0,568,0,https://research-chemicals-kopen.com/wp-admin/js/haas/login.php/,1
1,1,1,0,1,1,0,0,0,0,0,1,2,0,0,8,0,0,2,5,3,54,1,0,1,1080,1,11,1,18,0,1,0,0,0,0,7,0,0,0,0,3,0,http://ups-infolivraison.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://jkl.951hd155.xyz/,1
1,1,0,0,1,1,1,0,1,0,0,3,0,0,0,0,0,1,1,0,1,17,0,0,0,125,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,http://www.handipadel.com/wp-includes/js/jquery/ui./doc_db/wp_inc/fnot/secured/boxMrenewal.php?email=,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,5,1,1,1,353,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,http://dvsbf.blogspot.fi/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,17,0,0,0,64,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,http://interface-git-main-uniswap.vercel.app/,1
1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,475,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,http://claim.midas-redeem.com/,1
1,1,0,0,0,1,1,0,1,0,0,6,0,0,0,0,0,0,1,2,4,7,0,0,0,351,0,0,3,16,0,0,0,0,1,0,4,0,0,0,0,4,0,http://bafybeigreavajvdklyd74qxf7e7ljwyy4gcmxbjnn6m2uodxtjwlelgney.ipfs.cf-ipfs.com/,1
1,1,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,8,6,0,0,0,268,0,27,1,13,0,0,1,0,0,0,2,0,0,0,0,8,1,http://c2qpm.shop/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://cs--33129-view-mail-ups.web.app/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://dd365g.cc/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,34,0,0,0,153,0,0,10,6,0,0,0,0,0,0,12,0,0,0,0,1,0,http://usp.usspwx.top/pg?do=index,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,2,1,1,1,347,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,http://wkjtq.blogspot.md/,1
1,1,1,0,1,1,0,0,0,0,0,2,3,0,0,0,0,0,6,1,5,4,1,1,1,351,0,7,0,44,0,1,1,0,0,0,10,1,0,0,0,0,0,http://hhtfx.blogspot.lu/,1
1,1,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,2,9,22,7,17,1,1,0,702,0,5,2,170,0,1,1,1,0,1,9,0,0,0,0,10,2,http://facebooksecuritys.blogspot.com.br/,1
1,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,6,1,2,9,1,0,1,249,0,6,0,19,0,0,1,0,0,0,11,0,0,0,0,0,0,http://stargirls2024.blogspot.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,1,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://wwf.org.co-e80hpeakirbe4a3p2ke4.e80hpeakirbe4a3p2ke4.manxttrider.com/,1
